user_id,home_country,avg_txn_amount,preferred_channel,account_age_days
U102265,IN,214.9,WIRE_TRANSFER,2304
U102266,GB,140.55,CARD_PRESENT,740
U102267,IN,207.35,CARD_PRESENT,1575
U102268,GB,30.96,CARD_PRESENT,1188
U102269,SG,173.03,CARD_PRESENT,1563
U102270,US,40.27,CARD_NOT_PRESENT,1993
U102271,US,73.03,UPI_WALLET,373
U102272,GB,143.5,CARD_NOT_PRESENT,881
U102273,AE,37.37,UPI_WALLET,1421
U102274,SG,60.29,CARD_PRESENT,652
U102275,IN,30.52,CARD_NOT_PRESENT,938
U102276,US,141.07,UPI_WALLET,2214
U102277,IN,49.26,UPI_WALLET,573
U102278,SG,89.97,UPI_WALLET,475
U102279,US,116.45,CARD_PRESENT,1458
U102280,IN,108.67,CARD_NOT_PRESENT,250
U102281,IN,102.25,UPI_WALLET,3
U102282,IN,102.12,CARD_PRESENT,2174
U102283,GB,32.11,UPI_WALLET,691
U102284,IN,75.84,CARD_PRESENT,302
U102285,IN,101.52,CARD_PRESENT,1640
U102286,SG,94.32,UPI_WALLET,1202
U102287,GB,81.97,UPI_WALLET,1138
U102288,IN,54.21,UPI_WALLET,1096
U102289,IN,107.12,UPI_WALLET,364
U102290,RU,120.44,CARD_PRESENT,2146
U102291,GB,66.08,CARD_NOT_PRESENT,4
U102292,US,165.24,WIRE_TRANSFER,1208
U102293,IN,217.71,CARD_PRESENT,676
U102294,IN,91.18,CARD_NOT_PRESENT,1604
U102295,IN,50.67,WIRE_TRANSFER,1373
U102296,GB,37.02,CARD_PRESENT,962
U102297,IN,72.3,WIRE_TRANSFER,1336
U102298,IN,86.73,CARD_NOT_PRESENT,568
U102299,GB,35.56,UPI_WALLET,328
U102300,NG,70.77,CARD_NOT_PRESENT,2263
U102301,GB,159.82,UPI_WALLET,1534
U102302,IN,16.51,UPI_WALLET,1634
U102303,IN,95.05,CARD_PRESENT,2497
U102304,IN,60.03,CARD_NOT_PRESENT,2260
U102305,IN,88.55,WIRE_TRANSFER,1462
U102306,IN,225.0,WIRE_TRANSFER,1981
U102307,IN,85.77,WIRE_TRANSFER,1319
U102308,US,77.59,CARD_NOT_PRESENT,595
U102309,SG,135.33,CARD_NOT_PRESENT,1556
U102310,BR,108.08,CARD_NOT_PRESENT,2282
U102311,IN,95.32,CARD_NOT_PRESENT,2199
U102312,IN,110.64,CARD_NOT_PRESENT,1263
U102313,IN,187.59,CARD_PRESENT,2365
U102314,IN,153.37,CARD_PRESENT,494
U102315,IN,73.98,CARD_NOT_PRESENT,103
U102316,IN,217.62,CARD_PRESENT,1008
U102317,GB,62.64,CARD_PRESENT,513
U102318,IN,95.06,CARD_PRESENT,2394
U102319,NG,102.37,UPI_WALLET,290
U102320,IN,71.58,WIRE_TRANSFER,1337
U102321,IN,203.19,CARD_NOT_PRESENT,1931
U102322,IN,69.14,WIRE_TRANSFER,278
U102323,IN,81.28,UPI_WALLET,114
U102324,IN,167.61,CARD_PRESENT,1384
U102325,BR,64.28,CARD_PRESENT,2256
U102326,IN,34.45,CARD_PRESENT,41
U102327,IN,96.87,CARD_PRESENT,52
U102328,US,42.47,CARD_NOT_PRESENT,2313
U102329,IN,39.06,CARD_PRESENT,1506
U102330,US,16.81,WIRE_TRANSFER,1753
U102331,IN,18.63,CARD_NOT_PRESENT,689
U102332,AE,19.77,CARD_NOT_PRESENT,781
U102333,IN,235.5,WIRE_TRANSFER,1176
U102334,IN,19.7,WIRE_TRANSFER,535
U102335,US,41.69,UPI_WALLET,1105
U102336,SG,82.22,UPI_WALLET,2384
U102337,IN,131.52,WIRE_TRANSFER,1872
U102338,US,140.23,CARD_NOT_PRESENT,2172
U102339,IN,50.69,UPI_WALLET,1242
U102340,IN,93.91,CARD_PRESENT,1968
U102341,IN,80.6,CARD_NOT_PRESENT,1053
U102342,GB,90.39,CARD_NOT_PRESENT,1543
U102343,IN,98.52,CARD_PRESENT,1825
U102344,GB,116.2,CARD_PRESENT,2062
U102345,IN,59.24,CARD_PRESENT,2314
U102346,SG,182.6,CARD_PRESENT,264
U102347,AE,69.51,CARD_PRESENT,1985
U102348,IN,308.1,CARD_NOT_PRESENT,1774
U102349,IN,61.82,UPI_WALLET,1842
U102350,IN,95.02,CARD_NOT_PRESENT,37
U102351,SG,81.09,UPI_WALLET,1219
U102352,IN,92.56,CARD_PRESENT,2402
U102353,IN,170.4,UPI_WALLET,2250
U102354,IN,77.98,CARD_PRESENT,577
U102355,AE,37.84,CARD_PRESENT,1216
U102356,IN,58.49,CARD_NOT_PRESENT,2159
U102357,IN,78.1,WIRE_TRANSFER,2325
U102358,BR,100.63,WIRE_TRANSFER,828
U102359,IN,50.86,UPI_WALLET,2007
U102360,AE,54.95,UPI_WALLET,2087
U102361,IN,103.04,CARD_NOT_PRESENT,376
U102362,IN,105.38,UPI_WALLET,80
U102363,SG,155.58,CARD_PRESENT,118
U102364,US,57.98,CARD_PRESENT,364
U102365,US,123.59,WIRE_TRANSFER,1852
U102366,IN,81.19,WIRE_TRANSFER,974
U102367,IN,63.95,CARD_PRESENT,1714
U102368,IN,82.99,CARD_PRESENT,225
U102369,IN,90.86,CARD_PRESENT,1505
U102370,IN,34.84,CARD_NOT_PRESENT,1862
U102371,IN,36.94,CARD_PRESENT,2440
U102372,IN,134.45,CARD_NOT_PRESENT,798
U102373,IN,68.34,CARD_PRESENT,1363
U102374,IN,101.11,CARD_PRESENT,1208
U102375,IN,131.94,CARD_PRESENT,870
U102376,SG,83.33,UPI_WALLET,1599
U102377,US,125.03,CARD_PRESENT,1412
U102378,IN,91.25,CARD_NOT_PRESENT,2082
U102379,US,94.07,UPI_WALLET,72
U102380,AE,179.09,UPI_WALLET,555
U102381,IN,77.4,CARD_PRESENT,1448
U102382,IN,135.42,UPI_WALLET,1434
U102383,IN,30.25,CARD_PRESENT,2256
U102384,IN,98.75,CARD_NOT_PRESENT,1687
U102385,GB,207.45,CARD_NOT_PRESENT,11
U102386,BR,321.67,WIRE_TRANSFER,1223
U102387,IN,31.45,WIRE_TRANSFER,2113
U102388,GB,68.1,UPI_WALLET,2182
U102389,IN,43.18,WIRE_TRANSFER,2005
U102390,US,79.48,CARD_PRESENT,1194
U102391,GB,149.41,UPI_WALLET,266
U102392,IN,183.07,CARD_PRESENT,534
U102393,IN,186.75,CARD_PRESENT,2117
U102394,US,29.29,CARD_NOT_PRESENT,852
U102395,BR,89.57,UPI_WALLET,1909
U102396,IN,57.15,UPI_WALLET,91
U102397,IN,76.41,UPI_WALLET,1228
U102398,IN,62.92,CARD_NOT_PRESENT,2376
U102399,US,30.46,WIRE_TRANSFER,613
U102400,US,184.18,UPI_WALLET,77
U102401,AE,51.23,UPI_WALLET,720
U102402,GB,57.91,CARD_PRESENT,158
U102403,SG,208.22,CARD_NOT_PRESENT,1531
U102404,AE,26.45,UPI_WALLET,480
U102405,IN,115.13,WIRE_TRANSFER,616
U102406,US,162.56,CARD_PRESENT,1469
U102407,IN,198.13,CARD_PRESENT,814
U102408,IN,110.14,CARD_PRESENT,1626
U102409,NG,136.99,CARD_PRESENT,2327
U102410,US,162.51,UPI_WALLET,2328
U102411,RU,80.32,CARD_PRESENT,1823
U102412,IN,46.13,CARD_NOT_PRESENT,2421
U102413,IN,217.91,UPI_WALLET,1840
U102414,IN,127.84,CARD_NOT_PRESENT,170
U102415,IN,89.5,CARD_PRESENT,2389
U102416,IN,31.7,CARD_NOT_PRESENT,1417
U102417,IN,14.18,CARD_NOT_PRESENT,15
U102418,IN,113.7,WIRE_TRANSFER,1551
U102419,NG,13.48,UPI_WALLET,611
U102420,IN,88.86,WIRE_TRANSFER,1336
U102421,IN,52.95,CARD_PRESENT,1645
U102422,GB,62.81,UPI_WALLET,70
U102423,IN,188.0,CARD_NOT_PRESENT,1096
U102424,SG,53.31,UPI_WALLET,139
U102425,GB,91.83,CARD_NOT_PRESENT,282
U102426,IN,53.52,CARD_PRESENT,529
U102427,US,106.97,CARD_PRESENT,1953
U102428,US,97.36,UPI_WALLET,1033
U102429,GB,88.9,UPI_WALLET,118
U102430,AE,162.88,CARD_PRESENT,1867
U102431,GB,26.5,CARD_NOT_PRESENT,1360
U102432,US,21.28,UPI_WALLET,354
U102433,IN,36.23,CARD_NOT_PRESENT,1406
U102434,US,97.68,CARD_PRESENT,622
U102435,RU,118.94,UPI_WALLET,1590
U102436,US,8.27,CARD_NOT_PRESENT,2369
U102437,US,117.94,UPI_WALLET,789
U102438,IN,69.28,UPI_WALLET,1863
U102439,GB,221.38,UPI_WALLET,59
U102440,BR,112.45,CARD_PRESENT,1018
U102441,IN,205.69,WIRE_TRANSFER,2222
U102442,IN,182.21,CARD_PRESENT,187
U102443,IN,69.31,UPI_WALLET,2323
U102444,IN,149.82,UPI_WALLET,235
U102445,US,69.2,UPI_WALLET,1205
U102446,IN,238.47,CARD_NOT_PRESENT,453
U102447,IN,73.83,CARD_PRESENT,52
U102448,US,122.61,CARD_NOT_PRESENT,873
U102449,US,266.17,CARD_NOT_PRESENT,1452
U102450,US,126.09,CARD_PRESENT,1806
U102451,GB,64.31,CARD_PRESENT,790
U102452,US,33.1,WIRE_TRANSFER,1231
U102453,AE,26.69,CARD_PRESENT,457
U102454,US,117.56,CARD_PRESENT,1824
U102455,IN,82.98,CARD_PRESENT,423
U102456,US,36.73,CARD_NOT_PRESENT,2152
U102457,IN,139.76,CARD_NOT_PRESENT,448
U102458,IN,138.54,UPI_WALLET,1660
U102459,IN,81.98,CARD_NOT_PRESENT,827
U102460,SG,211.3,CARD_PRESENT,2491
U102461,US,22.91,CARD_NOT_PRESENT,702
U102462,IN,66.05,CARD_PRESENT,2371
U102463,US,125.65,UPI_WALLET,2091
U102464,IN,40.04,CARD_PRESENT,1170
U102465,GB,148.61,CARD_PRESENT,1238
U102466,AE,176.68,CARD_NOT_PRESENT,885
U102467,US,10.7,CARD_PRESENT,1069
U102468,US,215.73,CARD_NOT_PRESENT,1165
U102469,IN,120.8,CARD_NOT_PRESENT,365
U102470,IN,60.67,WIRE_TRANSFER,807
U102471,SG,28.54,CARD_PRESENT,2189
U102472,GB,161.3,CARD_NOT_PRESENT,2447
U102473,IN,35.28,UPI_WALLET,138
U102474,IN,120.65,CARD_PRESENT,1831
U102475,IN,36.41,CARD_NOT_PRESENT,599
U102476,IN,87.51,UPI_WALLET,1635
U102477,IN,156.79,UPI_WALLET,1554
U102478,IN,61.25,WIRE_TRANSFER,2197
U102479,NG,214.82,UPI_WALLET,1756
U102480,IN,127.54,CARD_NOT_PRESENT,2059
U102481,IN,40.14,WIRE_TRANSFER,2003
U102482,IN,30.35,CARD_PRESENT,1618
U102483,IN,48.85,CARD_NOT_PRESENT,1026
U102484,AE,84.68,UPI_WALLET,843
U102485,IN,227.59,UPI_WALLET,867
U102486,GB,254.69,WIRE_TRANSFER,897
U102487,AE,59.58,CARD_PRESENT,722
U102488,IN,58.24,UPI_WALLET,777
U102489,US,141.5,CARD_PRESENT,1420
U102490,RU,140.76,UPI_WALLET,676
U102491,IN,193.7,UPI_WALLET,872
U102492,IN,196.95,CARD_PRESENT,1773
U102493,NG,46.34,UPI_WALLET,820
U102494,SG,25.76,CARD_NOT_PRESENT,267
U102495,IN,128.76,CARD_NOT_PRESENT,43
U102496,US,101.2,WIRE_TRANSFER,1913
U102497,IN,16.35,UPI_WALLET,2370
U102498,AE,25.26,CARD_NOT_PRESENT,1706
U102499,IN,124.73,CARD_PRESENT,152
U102500,IN,79.6,CARD_PRESENT,1408
U102501,US,126.59,CARD_PRESENT,677
U102502,RU,38.07,CARD_PRESENT,802
U102503,AE,132.61,CARD_PRESENT,2303
U102504,IN,109.68,CARD_NOT_PRESENT,2061
U102505,IN,138.99,UPI_WALLET,1838
U102506,NG,62.68,CARD_PRESENT,1252
U102507,NG,53.31,CARD_NOT_PRESENT,1445
U102508,IN,28.5,WIRE_TRANSFER,2289
U102509,US,70.36,CARD_PRESENT,1652
U102510,IN,171.92,UPI_WALLET,1447
U102511,IN,202.49,CARD_PRESENT,243
U102512,IN,35.52,CARD_NOT_PRESENT,2491
U102513,IN,84.64,UPI_WALLET,2021
U102514,IN,229.73,CARD_PRESENT,912
U102515,AE,249.32,CARD_PRESENT,626
U102516,IN,68.34,UPI_WALLET,2419
U102517,IN,181.63,CARD_PRESENT,2390
U102518,IN,162.39,UPI_WALLET,1051
U102519,IN,153.98,CARD_NOT_PRESENT,579
U102520,IN,22.45,CARD_PRESENT,1994
U102521,US,57.0,UPI_WALLET,1563
U102522,IN,78.41,CARD_NOT_PRESENT,2250
U102523,US,76.84,CARD_PRESENT,1363
U102524,NG,84.01,WIRE_TRANSFER,1380
U102525,IN,266.43,CARD_NOT_PRESENT,358
U102526,NG,70.02,UPI_WALLET,1508
U102527,SG,113.1,CARD_PRESENT,907
U102528,AE,110.44,CARD_PRESENT,514
U102529,US,84.74,UPI_WALLET,1953
U102530,US,37.3,UPI_WALLET,865
U102531,US,92.69,CARD_PRESENT,532
U102532,US,16.1,UPI_WALLET,2401
U102533,IN,120.67,CARD_NOT_PRESENT,2407
U102534,RU,13.97,CARD_PRESENT,1236
U102535,US,113.61,UPI_WALLET,739
U102536,AE,54.81,CARD_NOT_PRESENT,405
U102537,IN,41.41,CARD_NOT_PRESENT,1567
U102538,IN,142.92,UPI_WALLET,1527
U102539,IN,64.34,CARD_NOT_PRESENT,1547
U102540,IN,89.44,WIRE_TRANSFER,1919
U102541,IN,23.09,UPI_WALLET,1177
U102542,IN,211.97,CARD_NOT_PRESENT,1708
U102543,IN,95.51,CARD_NOT_PRESENT,1638
U102544,IN,95.35,WIRE_TRANSFER,1989
U102545,IN,122.4,UPI_WALLET,1859
U102546,RU,9.68,CARD_PRESENT,90
U102547,IN,225.45,CARD_PRESENT,1547
U102548,IN,68.2,CARD_NOT_PRESENT,2438
U102549,IN,217.06,UPI_WALLET,1400
U102550,IN,66.5,WIRE_TRANSFER,1324
U102551,IN,56.02,UPI_WALLET,1516
U102552,US,116.95,CARD_PRESENT,1400
U102553,RU,300.03,UPI_WALLET,1005
U102554,IN,181.51,CARD_PRESENT,2484
U102555,US,125.6,CARD_NOT_PRESENT,178
U102556,IN,115.73,CARD_NOT_PRESENT,2035
U102557,IN,92.1,CARD_NOT_PRESENT,400
U102558,IN,210.93,CARD_NOT_PRESENT,516
U102559,IN,145.3,CARD_PRESENT,1517
U102560,US,28.01,CARD_PRESENT,1595
U102561,US,41.61,UPI_WALLET,2318
U102562,GB,128.46,CARD_PRESENT,736
U102563,IN,36.16,CARD_NOT_PRESENT,65
U102564,US,95.14,CARD_PRESENT,638
U102565,IN,153.21,CARD_PRESENT,1360
U102566,IN,117.51,CARD_PRESENT,894
U102567,IN,31.84,UPI_WALLET,630
U102568,US,43.44,CARD_NOT_PRESENT,2285
U102569,BR,119.97,CARD_PRESENT,1404
U102570,IN,279.68,UPI_WALLET,1680
U102571,US,81.87,CARD_PRESENT,1874
U102572,GB,156.65,UPI_WALLET,1023
U102573,AE,118.19,CARD_PRESENT,1838
U102574,IN,54.38,WIRE_TRANSFER,2409
U102575,US,157.81,CARD_PRESENT,1812
U102576,US,22.51,CARD_NOT_PRESENT,742
U102577,SG,150.45,CARD_NOT_PRESENT,1947
U102578,IN,123.03,CARD_NOT_PRESENT,591
U102579,NG,58.31,UPI_WALLET,182
U102580,IN,38.75,CARD_PRESENT,1110
U102581,AE,62.21,CARD_NOT_PRESENT,1274
U102582,IN,51.32,UPI_WALLET,1175
U102583,IN,72.77,UPI_WALLET,655
U102584,IN,67.02,CARD_NOT_PRESENT,683
U102585,IN,58.29,CARD_NOT_PRESENT,2303
U102586,IN,21.75,UPI_WALLET,729
U102587,IN,34.5,UPI_WALLET,1957
U102588,IN,174.06,UPI_WALLET,644
U102589,IN,59.56,UPI_WALLET,269
U102590,GB,73.78,CARD_NOT_PRESENT,158
U102591,SG,64.41,CARD_NOT_PRESENT,608
U102592,US,213.99,CARD_NOT_PRESENT,2103
U102593,IN,50.4,CARD_PRESENT,1138
U102594,IN,47.7,UPI_WALLET,1737
U102595,NG,124.83,CARD_NOT_PRESENT,2407
U102596,IN,100.24,CARD_PRESENT,121
U102597,IN,127.13,UPI_WALLET,275
U102598,NG,121.91,CARD_PRESENT,2300
U102599,RU,160.44,CARD_PRESENT,1420
U102600,IN,31.16,CARD_NOT_PRESENT,1545
U102601,US,117.09,UPI_WALLET,853
U102602,IN,47.94,CARD_NOT_PRESENT,2067
U102603,GB,16.75,CARD_PRESENT,1616
U102604,IN,121.36,CARD_NOT_PRESENT,645
U102605,IN,116.76,CARD_PRESENT,1622
U102606,US,87.0,WIRE_TRANSFER,10
U102607,IN,162.25,CARD_PRESENT,602
U102608,US,48.23,UPI_WALLET,510
U102609,IN,134.56,CARD_PRESENT,1964
U102610,SG,78.52,CARD_PRESENT,1838
U102611,AE,82.8,CARD_NOT_PRESENT,229
U102612,IN,18.84,UPI_WALLET,2266
U102613,GB,163.31,WIRE_TRANSFER,2045
U102614,IN,113.79,CARD_NOT_PRESENT,1087
U102615,IN,131.22,CARD_NOT_PRESENT,530
U102616,IN,43.32,CARD_PRESENT,1051
U102617,SG,105.17,CARD_NOT_PRESENT,1474
U102618,AE,78.4,CARD_NOT_PRESENT,1575
U102619,SG,117.76,WIRE_TRANSFER,868
U102620,SG,101.96,CARD_NOT_PRESENT,254
U102621,RU,240.32,UPI_WALLET,1524
U102622,IN,194.98,UPI_WALLET,1763
U102623,NG,72.24,CARD_PRESENT,669
U102624,US,121.26,CARD_NOT_PRESENT,1599
U102625,IN,68.03,UPI_WALLET,1422
U102626,US,159.49,CARD_NOT_PRESENT,1253
U102627,IN,80.73,CARD_NOT_PRESENT,21
U102628,IN,61.5,UPI_WALLET,768
U102629,IN,104.2,CARD_PRESENT,936
U102630,IN,185.55,UPI_WALLET,2084
U102631,IN,167.41,CARD_NOT_PRESENT,2066
U102632,SG,64.08,CARD_NOT_PRESENT,2184
U102633,US,227.24,CARD_PRESENT,1158
U102634,IN,45.31,CARD_NOT_PRESENT,817
U102635,IN,56.22,CARD_PRESENT,1248
U102636,IN,155.23,CARD_PRESENT,1979
U102637,IN,16.84,CARD_NOT_PRESENT,1554
U102638,AE,89.61,CARD_PRESENT,1503
U102639,IN,72.02,CARD_NOT_PRESENT,1086
U102640,GB,235.55,CARD_PRESENT,1741
U102641,GB,39.29,CARD_PRESENT,2167
U102642,US,42.71,CARD_PRESENT,1670
U102643,SG,255.82,CARD_NOT_PRESENT,1008
U102644,IN,72.61,CARD_PRESENT,2100
U102645,SG,181.01,CARD_PRESENT,2356
U102646,GB,64.61,CARD_NOT_PRESENT,1991
U102647,AE,54.56,UPI_WALLET,2192
U102648,US,186.69,UPI_WALLET,664
U102649,AE,294.64,CARD_PRESENT,1053
U102650,BR,195.75,UPI_WALLET,624
U102651,IN,61.68,CARD_NOT_PRESENT,915
U102652,AE,86.96,CARD_NOT_PRESENT,1833
U102653,GB,44.18,CARD_PRESENT,1691
U102654,IN,49.97,CARD_PRESENT,8
U102655,NG,48.1,CARD_NOT_PRESENT,1888
U102656,IN,65.73,CARD_PRESENT,481
U102657,US,96.64,UPI_WALLET,465
U102658,IN,89.4,CARD_PRESENT,1359
U102659,IN,141.2,CARD_PRESENT,603
U102660,AE,100.07,CARD_PRESENT,2407
U102661,IN,132.66,CARD_PRESENT,366
U102662,IN,146.38,CARD_NOT_PRESENT,379
U102663,IN,62.47,CARD_PRESENT,1901
U102664,IN,79.59,CARD_NOT_PRESENT,717
U102665,AE,485.87,CARD_PRESENT,1786
U102666,SG,58.82,CARD_NOT_PRESENT,1704
U102667,IN,137.57,WIRE_TRANSFER,473
U102668,US,32.88,UPI_WALLET,1450
U102669,IN,149.09,CARD_NOT_PRESENT,1342
U102670,US,52.02,CARD_NOT_PRESENT,237
U102671,IN,91.59,UPI_WALLET,1910
U102672,IN,28.68,WIRE_TRANSFER,2143
U102673,IN,85.43,CARD_NOT_PRESENT,2367
U102674,US,86.64,CARD_PRESENT,220
U102675,IN,77.53,UPI_WALLET,447
U102676,IN,118.51,CARD_PRESENT,2062
U102677,AE,176.77,UPI_WALLET,761
U102678,GB,42.55,CARD_PRESENT,1564
U102679,IN,78.86,CARD_PRESENT,871
U102680,AE,30.34,UPI_WALLET,544
U102681,SG,20.25,UPI_WALLET,1562
U102682,IN,99.21,CARD_NOT_PRESENT,514
U102683,US,40.09,UPI_WALLET,341
U102684,IN,88.82,UPI_WALLET,1326
U102685,GB,101.89,CARD_NOT_PRESENT,484
U102686,IN,23.24,WIRE_TRANSFER,481
U102687,US,112.37,CARD_NOT_PRESENT,1951
U102688,IN,171.41,CARD_PRESENT,1322
U102689,IN,129.52,UPI_WALLET,1355
U102690,NG,43.34,CARD_NOT_PRESENT,359
U102691,IN,85.01,UPI_WALLET,401
U102692,SG,91.61,CARD_PRESENT,977
U102693,BR,79.9,CARD_PRESENT,971
U102694,SG,31.6,CARD_PRESENT,1129
U102695,IN,48.68,CARD_NOT_PRESENT,337
U102696,AE,75.05,UPI_WALLET,2246
U102697,IN,100.94,CARD_NOT_PRESENT,907
U102698,IN,58.54,CARD_PRESENT,2040
U102699,SG,18.43,CARD_NOT_PRESENT,1001
U102700,US,61.18,CARD_PRESENT,1180
U102701,IN,240.09,CARD_NOT_PRESENT,281
U102702,IN,112.88,UPI_WALLET,1692
U102703,AE,99.01,CARD_PRESENT,150
U102704,GB,48.13,CARD_NOT_PRESENT,1869
U102705,IN,63.24,CARD_NOT_PRESENT,2204
U102706,SG,17.34,CARD_PRESENT,904
U102707,IN,45.72,CARD_NOT_PRESENT,2219
U102708,IN,109.16,CARD_NOT_PRESENT,1747
U102709,US,99.51,CARD_NOT_PRESENT,7
U102710,RU,54.58,CARD_PRESENT,508
U102711,IN,79.85,CARD_PRESENT,1603
U102712,IN,89.44,UPI_WALLET,1754
U102713,IN,56.74,CARD_PRESENT,235
U102714,SG,117.2,UPI_WALLET,1711
U102715,IN,98.29,CARD_NOT_PRESENT,2025
U102716,IN,64.91,CARD_NOT_PRESENT,230
U102717,BR,33.3,UPI_WALLET,2199
U102718,IN,61.59,CARD_NOT_PRESENT,1333
U102719,US,58.66,CARD_PRESENT,1541
U102720,IN,54.49,CARD_PRESENT,127
U102721,AE,24.03,UPI_WALLET,1533
U102722,IN,200.87,CARD_NOT_PRESENT,1136
U102723,IN,194.72,UPI_WALLET,929
U102724,IN,77.88,CARD_NOT_PRESENT,1951
U102725,GB,100.62,CARD_NOT_PRESENT,624
U102726,AE,115.87,CARD_PRESENT,150
U102727,IN,78.74,CARD_PRESENT,1248
U102728,IN,105.41,UPI_WALLET,1859
U102729,SG,126.76,CARD_PRESENT,335
U102730,IN,95.86,WIRE_TRANSFER,2461
U102731,IN,141.38,CARD_PRESENT,1680
U102732,US,53.16,CARD_NOT_PRESENT,2335
U102733,IN,84.95,CARD_PRESENT,1175
U102734,IN,384.78,UPI_WALLET,308
U102735,IN,162.79,CARD_PRESENT,444
U102736,IN,97.33,CARD_NOT_PRESENT,1252
U102737,IN,42.64,WIRE_TRANSFER,1471
U102738,GB,87.93,CARD_NOT_PRESENT,1835
U102739,US,155.92,CARD_PRESENT,1988
U102740,IN,135.97,UPI_WALLET,1907
U102741,AE,19.69,CARD_NOT_PRESENT,1472
U102742,IN,24.76,CARD_PRESENT,46
U102743,GB,25.68,CARD_NOT_PRESENT,1324
U102744,IN,117.08,UPI_WALLET,2048
U102745,AE,25.96,CARD_NOT_PRESENT,2119
U102746,IN,41.24,UPI_WALLET,2086
U102747,IN,76.78,UPI_WALLET,27
U102748,IN,172.57,CARD_NOT_PRESENT,1088
U102749,IN,120.75,CARD_PRESENT,1542
U102750,IN,70.52,UPI_WALLET,619
U102751,GB,143.97,CARD_NOT_PRESENT,1024
U102752,AE,284.19,CARD_PRESENT,244
U102753,IN,88.46,CARD_PRESENT,484
U102754,SG,31.8,UPI_WALLET,15
U102755,AE,42.34,CARD_PRESENT,2448
U102756,SG,42.04,CARD_PRESENT,2149
U102757,US,49.47,CARD_PRESENT,1010
U102758,US,67.08,CARD_PRESENT,11
U102759,IN,102.92,WIRE_TRANSFER,838
U102760,US,28.11,CARD_NOT_PRESENT,1085
U102761,NG,32.37,UPI_WALLET,423
U102762,IN,126.02,UPI_WALLET,1654
U102763,IN,58.86,CARD_NOT_PRESENT,2494
U102764,IN,45.46,UPI_WALLET,2109
U102765,NG,72.53,WIRE_TRANSFER,2140
U102766,IN,191.71,UPI_WALLET,2077
U102767,US,137.41,UPI_WALLET,175
U102768,AE,131.37,CARD_NOT_PRESENT,1379
U102769,BR,234.38,UPI_WALLET,1414
U102770,IN,106.18,CARD_PRESENT,253
U102771,AE,247.85,UPI_WALLET,369
U102772,SG,260.29,CARD_NOT_PRESENT,1413
U102773,IN,28.81,CARD_NOT_PRESENT,1789
U102774,GB,22.9,UPI_WALLET,523
U102775,IN,39.97,CARD_NOT_PRESENT,1210
U102776,US,179.81,CARD_PRESENT,188
U102777,IN,73.57,UPI_WALLET,276
U102778,IN,67.31,WIRE_TRANSFER,1450
U102779,IN,146.48,CARD_NOT_PRESENT,1393
U102780,IN,56.73,UPI_WALLET,1875
U102781,IN,97.25,UPI_WALLET,2276
U102782,US,125.99,UPI_WALLET,475
U102783,IN,42.78,CARD_PRESENT,853
U102784,IN,35.69,CARD_NOT_PRESENT,2139
U102785,US,88.13,UPI_WALLET,127
U102786,US,95.91,WIRE_TRANSFER,2070
U102787,IN,139.25,CARD_PRESENT,2363
U102788,NG,39.21,CARD_PRESENT,250
U102789,IN,50.6,CARD_PRESENT,355
U102790,AE,258.67,UPI_WALLET,1710
U102791,IN,160.45,UPI_WALLET,1188
U102792,GB,78.43,CARD_NOT_PRESENT,2468
U102793,BR,177.05,CARD_PRESENT,1362
U102794,AE,39.32,CARD_PRESENT,1638
U102795,US,72.25,UPI_WALLET,593
U102796,US,95.36,CARD_PRESENT,811
U102797,IN,66.59,CARD_PRESENT,444
U102798,US,68.26,CARD_PRESENT,368
U102799,GB,134.74,UPI_WALLET,283
U102800,BR,161.89,CARD_NOT_PRESENT,2232
U102801,IN,61.66,CARD_PRESENT,175
U102802,IN,30.08,CARD_PRESENT,1291
U102803,US,25.38,WIRE_TRANSFER,1270
U102804,IN,15.98,CARD_NOT_PRESENT,140
U102805,IN,231.91,CARD_NOT_PRESENT,2105
U102806,IN,135.11,CARD_PRESENT,1252
U102807,GB,116.37,CARD_PRESENT,317
U102808,IN,56.02,UPI_WALLET,322
U102809,IN,55.79,UPI_WALLET,1751
U102810,IN,165.3,CARD_NOT_PRESENT,1549
U102811,SG,22.98,UPI_WALLET,1032
U102812,US,63.58,CARD_NOT_PRESENT,1013
U102813,IN,180.7,UPI_WALLET,89
U102814,IN,63.5,CARD_PRESENT,80
U102815,US,130.63,CARD_PRESENT,1340
U102816,IN,80.63,UPI_WALLET,909
U102817,US,8.93,WIRE_TRANSFER,630
U102818,IN,78.28,UPI_WALLET,948
U102819,NG,89.34,UPI_WALLET,1513
U102820,IN,74.11,UPI_WALLET,733
U102821,US,34.38,UPI_WALLET,873
U102822,IN,74.69,CARD_PRESENT,707
U102823,RU,16.82,CARD_NOT_PRESENT,1666
U102824,BR,63.03,UPI_WALLET,137
U102825,GB,137.52,CARD_NOT_PRESENT,2296
U102826,IN,223.88,UPI_WALLET,1386
U102827,IN,200.72,CARD_NOT_PRESENT,612
U102828,AE,38.53,CARD_PRESENT,1898
U102829,GB,26.29,CARD_PRESENT,2349
U102830,IN,95.38,UPI_WALLET,146
U102831,IN,85.4,CARD_PRESENT,511
U102832,IN,124.36,UPI_WALLET,360
U102833,AE,52.63,CARD_PRESENT,177
U102834,US,87.21,CARD_NOT_PRESENT,1847
U102835,US,84.01,UPI_WALLET,482
